time,pm2d5,lat,lon,lon_bin,lat_bin
2018-11-23 03:40:00,39.05169348010161,23.02454544453853,113.13016040643521,7.0,2.0
2018-11-23 03:40:00,36.62955,23.057191,113.14210499999999,9.0,14.0
2018-11-23 03:40:00,32.98845,23.044381,113.142363,9.0,9.0
2018-11-23 03:40:00,25.084825000000002,23.054479999999998,113.1417455,9.0,13.0
2018-11-23 03:40:00,37.41655,23.060325,113.15760700000001,12.0,15.0
2018-11-23 03:50:00,39.3083,23.048606,113.156814,12.0,11.0
2018-11-23 03:50:00,24.603189873417723,23.054479556962026,113.14174675949367,9.0,13.0
2018-11-23 03:50:00,31.031950000000002,23.035945,113.142722,9.0,6.0
2018-11-23 03:50:00,36.8431,23.057191,113.14210499999999,9.0,14.0
2018-11-23 03:50:00,38.2682,23.060325,113.15760700000001,12.0,15.0
2018-11-23 03:50:00,18.722713567839197,23.051252,113.125344,6.0,12.0
2018-11-23 03:50:00,33.25985,23.044381,113.142363,9.0,9.0
2018-11-23 03:50:00,7.8049,23.029907,113.149094,10.0,4.0
2018-11-23 03:50:00,37.01335,23.035865000000005,113.157705,12.0,6.0
2018-11-23 03:50:00,39.28695,23.024526666666667,113.130092175,7.0,2.0
2018-11-23 04:00:00,39.2415,23.048606,113.156814,12.0,11.0
2018-11-23 04:00:00,37.1568,23.035865000000005,113.157705,12.0,6.0
2018-11-23 04:00:00,31.144899999999996,23.035945,113.142722,9.0,6.0
2018-11-23 04:00:00,7.80005,23.029907,113.149094,10.0,4.0
2018-11-23 04:00:00,37.78035,23.060325,113.15760700000001,12.0,15.0
2018-11-23 04:00:00,32.755250000000004,23.044381,113.142363,9.0,9.0
2018-11-23 04:00:00,19.87959595959596,23.051252,113.125344,6.0,12.0
2018-11-23 04:00:00,36.855,23.057191,113.14210499999999,9.0,14.0
2018-11-23 04:00:00,39.41363333333334,23.024541833333334,113.13006925833334,7.0,2.0
2018-11-23 04:00:00,24.6835175879397,23.0544798241206,113.141746,9.0,13.0
2018-11-23 04:10:00,39.58151211361738,23.0246613283208,113.1301097744361,7.0,2.0
2018-11-23 04:10:00,31.28305,23.035945,113.142722,9.0,6.0
2018-11-23 04:10:00,36.5,23.057191,113.14210499999999,9.0,14.0
2018-11-23 04:10:00,40.11165,23.048606,113.156814,12.0,11.0
2018-11-23 04:10:00,8.2666,23.029907,113.149094,10.0,4.0
2018-11-23 04:10:00,37.233850000000004,23.035865000000005,113.157705,12.0,6.0
2018-11-23 04:10:00,24.893508771929824,23.0544799122807,113.14174574937344,9.0,13.0
2018-11-23 04:10:00,19.9524,23.051251999999998,113.125344,6.0,12.0
2018-11-23 04:10:00,33.50185,23.044381,113.142363,9.0,9.0
2018-11-23 04:10:00,36.97,23.060325,113.15760700000001,12.0,15.0
2018-11-23 04:20:00,37.143249999999995,23.057191,113.14210499999999,9.0,14.0
2018-11-23 04:20:00,37.18084745762712,23.025742542372882,113.13069288135593,7.0,3.0
2018-11-23 04:20:00,7.40185,23.029907,113.149094,10.0,4.0
2018-11-23 04:20:00,40.09477533039647,23.02484482819383,113.1302004845815,7.0,2.0
2018-11-23 04:20:00,38.3234,23.060325,113.15760700000001,12.0,15.0
2018-11-23 04:20:00,33.704899999999995,23.044381,113.142363,9.0,9.0
2018-11-23 04:20:00,31.566750000000003,23.035945,113.142722,9.0,6.0
2018-11-23 04:20:00,19.585025125628142,23.051252,113.125344,6.0,12.0
2018-11-23 04:20:00,24.935175,23.054479999999998,113.1417455,9.0,13.0
2018-11-23 04:20:00,37.03145,23.035865000000005,113.157705,12.0,6.0
2018-11-23 04:20:00,39.6967,23.048606,113.156814,12.0,11.0
2018-11-23 04:30:00,20.779246231155778,23.051252,113.125344,6.0,12.0
2018-11-23 04:30:00,25.359274999999997,23.054479999999998,113.1417455,9.0,13.0
2018-11-23 04:30:00,7.50645,23.029907,113.149094,10.0,4.0
2018-11-23 04:30:00,37.92815,23.035865000000005,113.157705,12.0,6.0
2018-11-23 04:30:00,33.575,23.044381,113.142363,9.0,9.0
2018-11-23 04:30:00,38.0,23.01966,113.12926000000002,6.0,0.0
2018-11-23 04:30:00,37.4869,23.057191,113.14210499999999,9.0,14.0
2018-11-23 04:30:00,40.33058933582788,23.02483768007484,113.13020707202993,7.0,2.0
2018-11-23 04:30:00,38.03666666666667,23.02207074074074,113.12950703703703,7.0,1.0
2018-11-23 04:30:00,37.955,23.060325,113.15760700000001,12.0,15.0
2018-11-23 04:30:00,31.7199,23.035945,113.142722,9.0,6.0
2018-11-23 04:30:00,39.76165,23.048606,113.156814,12.0,11.0
