time,pm2d5,lat,lon,lon_bin,lat_bin
2018-11-25 00:00:00,62.599799999999995,23.044381,113.142363,8.0,11.0
2018-11-25 00:00:00,51.99,23.035945,113.142722,8.0,6.0
2018-11-25 00:00:00,77.88048211508554,23.02455839813375,113.13008405909798,2.0,0.0
2018-11-25 00:00:00,71.04155,23.060325,113.15760700000001,15.0,19.0
2018-11-25 00:00:00,100.92174999999999,23.029907,113.149094,11.0,3.0
2018-11-25 00:00:00,88.23495000000001,23.051251999999998,113.125344,0.0,14.0
2018-11-25 00:00:00,79.37345,23.048606,113.156814,15.0,13.0
2018-11-25 00:00:00,82.13315,23.057191,113.14210499999999,8.0,18.0
2018-11-25 00:00:00,77.54595,23.054479999999998,113.1417455,7.0,16.0
2018-11-25 00:00:00,65.9465,23.035865000000005,113.157705,15.0,6.0
2018-11-25 00:10:00,69.88845,23.060325,113.15760700000001,15.0,19.0
2018-11-25 00:10:00,76.19915,23.054479999999998,113.1417455,7.0,16.0
2018-11-25 00:10:00,61.326800000000006,23.044381,113.142363,8.0,11.0
2018-11-25 00:10:00,87.95835,23.051251999999998,113.125344,0.0,14.0
2018-11-25 00:10:00,67.8752,23.035865000000005,113.157705,15.0,6.0
2018-11-25 00:10:00,85.51504999999999,23.048606,113.156814,15.0,13.0
2018-11-25 00:10:00,51.76520000000001,23.035945,113.142722,8.0,6.0
2018-11-25 00:10:00,81.14371660859466,23.02456718931475,113.13007466898955,2.0,0.0
2018-11-25 00:10:00,78.64045226130654,23.057191,113.142105,8.0,18.0
2018-11-25 00:10:00,99.82175,23.029907,113.149094,11.0,3.0
2018-11-25 00:20:00,59.23310000000001,23.044381,113.142363,8.0,11.0
2018-11-25 00:20:00,51.52325,23.035945,113.142722,8.0,6.0
2018-11-25 00:20:00,79.3269,23.057191,113.14210499999999,8.0,18.0
2018-11-25 00:20:00,67.0651,23.035865000000005,113.157705,15.0,6.0
2018-11-25 00:20:00,84.01733186328556,23.02451783902977,113.13008004410143,2.0,0.0
2018-11-25 00:20:00,75.177425,23.054479999999998,113.1417455,7.0,16.0
2018-11-25 00:20:00,71.8149,23.060325,113.15760700000001,15.0,19.0
2018-11-25 00:20:00,79.5567,23.048606,113.156814,15.0,13.0
2018-11-25 00:20:00,89.38495,23.051251999999998,113.125344,0.0,14.0
2018-11-25 00:20:00,95.47675,23.029907,113.149094,11.0,3.0
2018-11-25 00:30:00,72.28020000000001,23.060325,113.15760700000001,15.0,19.0
2018-11-25 00:30:00,96.44675,23.029907,113.149094,11.0,3.0
2018-11-25 00:30:00,68.19800000000001,23.024482000000003,113.128752,1.0,0.0
2018-11-25 00:30:00,83.84495000000001,23.048606,113.156814,15.0,13.0
2018-11-25 00:30:00,51.20835,23.035945,113.142722,8.0,6.0
2018-11-25 00:30:00,77.65819095477387,23.057191,113.142105,8.0,18.0
2018-11-25 00:30:00,74.56288944723617,23.0544798241206,113.141746,7.0,16.0
2018-11-25 00:30:00,77.73770992366411,23.024540425299893,113.13011242093783,2.0,0.0
2018-11-25 00:30:00,67.0015,23.035865000000005,113.157705,15.0,6.0
2018-11-25 00:30:00,57.968500000000006,23.044381,113.142363,8.0,11.0
2018-11-25 00:30:00,89.42,23.051251999999998,113.125344,0.0,14.0
2018-11-25 00:40:00,80.48966666666666,23.024959333333335,113.13173866666666,3.0,0.0
2018-11-25 00:40:00,71.275,23.048606,113.156814,15.0,13.0
2018-11-25 00:40:00,65.57805,23.035865000000005,113.157705,15.0,6.0
2018-11-25 00:40:00,73.12478481012658,23.054479556962026,113.14174675949367,7.0,16.0
2018-11-25 00:40:00,92.77721649484535,23.029907,113.14909400000002,11.0,3.0
2018-11-25 00:40:00,91.8084,23.051251999999998,113.125344,0.0,14.0
2018-11-25 00:40:00,69.32665,23.060325,113.15760700000001,15.0,19.0
2018-11-25 00:40:00,58.641850000000005,23.044381,113.142363,8.0,11.0
2018-11-25 00:40:00,76.13753768844221,23.057191,113.142105,8.0,18.0
2018-11-25 00:40:00,51.48,23.035945,113.142722,8.0,6.0
2018-11-25 00:40:00,77.99709935897437,23.024611891025643,113.13031094551282,2.0,0.0
2018-11-25 00:50:00,72.29685,23.048606,113.156814,15.0,13.0
2018-11-25 00:50:00,72.97222641509434,23.024555264150944,113.13024005660377,2.0,0.0
2018-11-25 00:50:00,80.5455033557047,23.025171140939598,113.13191637583893,3.0,0.0
2018-11-25 00:50:00,72.17465,23.057191,113.14210499999999,8.0,18.0
2018-11-25 00:50:00,50.23995,23.035945,113.142722,8.0,6.0
2018-11-25 00:50:00,89.19345,23.051251999999998,113.125344,0.0,14.0
2018-11-25 00:50:00,69.514225,23.054479999999998,113.1417455,7.0,16.0
2018-11-25 00:50:00,63.271499999999996,23.035865000000005,113.157705,15.0,6.0
2018-11-25 00:50:00,58.01835,23.044381,113.142363,8.0,11.0
2018-11-25 00:50:00,66.52505000000001,23.060325,113.15760700000001,15.0,19.0
2018-11-25 00:50:00,92.55929292929294,23.029907,113.149094,11.0,3.0
2018-11-25 01:00:00,102.82939130434782,23.025164782608698,113.13193513043478,3.0,0.0
2018-11-25 01:00:00,62.1853,23.035865000000005,113.157705,15.0,6.0
2018-11-25 01:00:00,66.86314861460957,23.054479735516374,113.14174625188917,7.0,16.0
2018-11-25 01:00:00,68.81954545454546,23.057191,113.142105,8.0,18.0
2018-11-25 01:00:00,57.09205,23.044381,113.142363,8.0,11.0
2018-11-25 01:00:00,48.31325,23.035945,113.142722,8.0,6.0
2018-11-25 01:00:00,89.52175,23.029907,113.149094,11.0,3.0
2018-11-25 01:00:00,87.5816,23.051251999999998,113.125344,0.0,14.0
2018-11-25 01:00:00,90.88817170111288,23.024596995230528,113.13023351351352,2.0,0.0
2018-11-25 01:00:00,71.8282,23.048606,113.156814,15.0,13.0
2018-11-25 01:00:00,65.24470000000001,23.060325,113.15760700000001,15.0,19.0
2018-11-25 01:10:00,47.56485,23.035945,113.142722,8.0,6.0
2018-11-25 01:10:00,84.97290132547865,23.02467683357879,113.13013164948454,2.0,0.0
2018-11-25 01:10:00,54.09675,23.044381,113.142363,8.0,11.0
2018-11-25 01:10:00,87.57449494949495,23.029907,113.149094,11.0,3.0
2018-11-25 01:10:00,68.02195,23.048606,113.156814,15.0,13.0
2018-11-25 01:10:00,62.76665,23.060325,113.15760700000001,15.0,19.0
2018-11-25 01:10:00,63.920701754385966,23.0544799122807,113.14174574937344,7.0,16.0
2018-11-25 01:10:00,84.39165000000001,23.051251999999998,113.125344,0.0,14.0
2018-11-25 01:10:00,61.45495,23.035865000000005,113.157705,15.0,6.0
2018-11-25 01:10:00,85.92611111111111,23.02470111111111,113.12914666666667,1.0,0.0
2018-11-25 01:10:00,66.36272727272727,23.057191,113.142105,8.0,18.0
2018-11-25 01:20:00,82.79165,23.051251999999998,113.125344,0.0,14.0
2018-11-25 01:20:00,62.680725,23.054479999999998,113.1417455,7.0,16.0
2018-11-25 01:20:00,59.588249999999995,23.060325,113.15760700000001,15.0,19.0
2018-11-25 01:20:00,59.3566,23.035865000000005,113.157705,15.0,6.0
2018-11-25 01:20:00,83.94174825174825,23.024966013986017,113.12857356643356,1.0,0.0
2018-11-25 01:20:00,46.781850000000006,23.035945,113.142722,8.0,6.0
2018-11-25 01:20:00,64.8916,23.048606,113.156814,15.0,13.0
2018-11-25 01:20:00,81.15611111111112,23.029907,113.149094,11.0,3.0
2018-11-25 01:20:00,74.24770642201835,23.024620596330276,113.13013566513762,2.0,0.0
2018-11-25 01:20:00,63.37730964467005,23.057191,113.142105,8.0,18.0
2018-11-25 01:20:00,52.070100000000004,23.044381,113.142363,8.0,11.0
2018-11-25 01:30:00,45.844849999999994,23.035945,113.142722,8.0,6.0
2018-11-25 01:30:00,74.17,23.024675000000002,113.13341,3.0,0.0
2018-11-25 01:30:00,73.50621993127149,23.02453290378007,113.13000567010309,2.0,0.0
2018-11-25 01:30:00,80.39835,23.051251999999998,113.125344,0.0,14.0
2018-11-25 01:30:00,62.08985,23.048606,113.156814,15.0,13.0
2018-11-25 01:30:00,58.774899999999995,23.060325,113.15760700000001,15.0,19.0
2018-11-25 01:30:00,60.83335,23.054479999999998,113.1417455,7.0,16.0
2018-11-25 01:30:00,78.07105527638191,23.029907,113.149094,11.0,3.0
2018-11-25 01:30:00,77.50809523809524,23.02445380952381,113.12935809523809,1.0,0.0
2018-11-25 01:30:00,56.91243654822335,23.035865,113.157705,15.0,6.0
2018-11-25 01:30:00,51.389799999999994,23.044381,113.142363,8.0,11.0
